MessageType,Provider,LatitudeDegrees,LongitudeDegrees,AltitudeMeters,SpeedMps,AccuracyMeters,BearingDegrees,UnixTimeMillis,SpeedAccuracyMps,BearingAccuracyDegrees,elapsedRealtimeNanos,VerticalAccuracyMeters
Fix,GT,37.4881912000,-122.2094055000,-28.31257261505425,34.478058,0.1,282.0541,1593046005440,,,,
Fix,GT,37.4882589000,-122.2097873000,-28.27434454587228,34.701824,0.1,283.41333,1593046006440,,,,
Fix,GT,37.4883356000,-122.2101688000,-28.23180092071891,34.911488,0.1,285.3382,1593046007440,,,,
Fix,GT,37.4884215000,-122.2105496000,-28.09865332299057,35.074883,0.1,286.46066,1593046008440,,,,
Fix,GT,37.4885121000,-122.2109300000,-27.54709913799593,35.133076,0.1,286.90335,1593046009440,,,,
Fix,GT,37.4886045000,-122.2113096000,-26.620180587472078,35.086746,0.1,287.46033,1593046010440,,,,
Fix,GT,37.4887020000,-122.2116868000,-25.596093276776628,35.032837,0.1,288.55737,1593046011440,,,,
Fix,GT,37.4888033000,-122.2120615000,-24.59118624082646,34.96183,0.1,289.0026,1593046012440,,,,
Fix,GT,37.4889069000,-122.2124345000,-23.713045684278995,34.921597,0.1,289.78848,1593046013440,,,,
Fix,GT,37.4890151000,-122.2128049000,-22.759824131002915,34.875366,0.1,290.806,1593046014440,,,,
Fix,GT,37.4891291000,-122.2131727000,-22.21374802495245,34.96334,0.1,292.18903,1593046015440,,,,
Fix,GT,37.4892501000,-122.2135388000,-21.806566615342717,35.14654,0.1,292.67612,1593046016440,,,,
Fix,GT,37.4893720000,-122.2139070000,-21.638660064746546,35.38845,0.1,292.9506,1593046017440,,,,
Fix,GT,37.4894972000,-122.2142760000,-21.628163484520655,35.517002,0.1,293.50317,1593046018440,,,,
Fix,GT,37.4896263000,-122.2146439000,-21.654345512768884,35.593285,0.1,294.15662,1593046019440,,,,
Fix,GT,37.4897599000,-122.2150109000,-22.13227362363625,35.820473,0.1,295.20596,1593046020440,,,,
Fix,GT,37.4898996000,-122.2153776000,-22.852180846566853,36.087017,0.1,296.0151,1593046021440,,,,
Fix,GT,37.4900430000,-122.2157453000,-23.782374505327425,36.33376,0.1,296.5031,1593046022440,,,,
Fix,GT,37.4901911000,-122.2161129000,-24.774281844362292,36.48693,0.1,297.3719,1593046023440,,,,
Fix,GT,37.4903434000,-122.2164776000,-25.792689856244465,36.340973,0.1,298.18826,1593046024440,,,,
Fix,GT,37.4904987000,-122.2168395000,-26.814870376674207,36.354523,0.1,298.60138,1593046025440,,,,
Fix,GT,37.4906563000,-122.2172001000,-27.66409332146418,36.390533,0.1,299.0547,1593046026440,,,,
Fix,GT,37.4908154000,-122.2175602000,-28.1014440829465,36.427376,0.1,299.01102,1593046027440,,,,
Fix,GT,37.4909741000,-122.2179204000,-28.191801911348136,36.367836,0.1,299.10776,1593046028440,,,,
Fix,GT,37.4911337000,-122.2182790000,-28.21698272258743,36.27519,0.1,299.3834,1593046029440,,,,
Fix,GT,37.4912934000,-122.2186367000,-28.206122869318847,36.258705,0.1,299.15967,1593046030440,,,,
Fix,GT,37.4914520000,-122.2189951000,-28.230572692919395,36.246643,0.1,299.14496,1593046031440,,,,
Fix,GT,37.4916110000,-122.2193532000,-28.238524877148222,36.283016,0.1,299.3772,1593046032440,,,,
Fix,GT,37.4917719000,-122.2197111000,-28.24461937336946,36.393986,0.1,299.6474,1593046033440,,,,
Fix,GT,37.4919341000,-122.2200695000,-28.26975929512537,36.4971,0.1,299.39276,1593046034440,,,,
Fix,GT,37.4920948000,-122.2204304000,-28.42120366643462,36.61046,0.1,299.26785,1593046035440,,,,
Fix,GT,37.4922560000,-122.2207923000,-28.45952639807342,36.740334,0.1,299.19977,1593046036440,,,,
Fix,GT,37.4924170000,-122.2211561000,-28.26002318218866,36.85991,0.1,299.00653,1593046037440,,,,
Fix,GT,37.4925778000,-122.2215215000,-28.21530285082372,36.9922,0.1,298.92966,1593046038440,,,,
Fix,GT,37.4927392000,-122.2218883000,-28.077116526216514,37.08496,0.1,299.042,1593046039440,,,,
Fix,GT,37.4929013000,-122.2222550000,-28.009619540576978,37.095295,0.1,299.28232,1593046040440,,,,
Fix,GT,37.4930639000,-122.2226218000,-27.961210078159638,37.167896,0.1,299.07532,1593046041440,,,,
Fix,GT,37.4932245000,-122.2229912000,-28.092799303150173,37.259155,0.1,298.43417,1593046042440,,,,
Fix,GT,37.4933840000,-122.2233621000,-28.136075627436185,37.267235,0.1,298.0884,1593046043440,,,,
Fix,GT,37.4935392000,-122.2237360000,-28.1349356114261,37.28695,0.1,297.27966,1593046044440,,,,
Fix,GT,37.4936912000,-122.2241126000,-27.98138633016299,37.398994,0.1,296.66846,1593046045440,,,,
Fix,GT,37.4938400000,-122.2244925000,-27.632736008587585,37.46713,0.1,295.8265,1593046046440,,,,
Fix,GT,37.4939848000,-122.2248757000,-27.11319928216932,37.52236,0.1,295.04422,1593046047440,,,,
Fix,GT,37.4941258000,-122.2252617000,-26.70829280750695,37.593086,0.1,294.26898,1593046048440,,,,
Fix,GT,37.4942627000,-122.2256516000,-26.720537328451428,37.76156,0.1,293.38766,1593046049440,,,,
Fix,GT,37.4943954000,-122.2260457000,-26.679754435637506,37.87993,0.1,292.56335,1593046050440,,,,
Fix,GT,37.4945233000,-122.2264435000,-26.68170696008781,37.98607,0.1,291.55338,1593046051440,,,,
Fix,GT,37.4946471000,-122.2268451000,-26.725077113553766,38.16437,0.1,290.8936,1593046052440,,,,
Fix,GT,37.4947677000,-122.2272505000,-26.67698832322378,38.37433,0.1,290.23648,1593046053440,,,,
Fix,GT,37.4948856000,-122.2276599000,-26.97927463680992,38.614315,0.1,289.73596,1593046054440,,,,
Fix,GT,37.4950026000,-122.2280731000,-27.671543735400007,38.948734,0.1,289.6498,1593046055440,,,,
Fix,GT,37.4951206000,-122.2284895000,-28.157584758754865,39.176857,0.1,289.6922,1593046056440,,,,
Fix,GT,37.4952392000,-122.2289069000,-28.263163750831495,39.16984,0.1,289.62518,1593046057440,,,,
Fix,GT,37.4953568000,-122.2293235000,-28.22184734531527,38.998898,0.1,289.60175,1593046058440,,,,
Fix,GT,37.4954735000,-122.2297376000,-28.27998274659933,38.610493,0.1,289.50827,1593046059440,,,,
Fix,GT,37.4955884000,-122.2301468000,-28.285163113776775,38.128433,0.1,289.42065,1593046060440,,,,
Fix,GT,37.4957013000,-122.2305518000,-28.27353211777381,37.80265,0.1,289.36038,1593046061440,,,,
Fix,GT,37.4958139000,-122.2309542000,-28.254841790896307,37.648766,0.1,289.40982,1593046062440,,,,
Fix,GT,37.4959256000,-122.2313565000,-28.188304330250844,37.70064,0.1,289.2245,1593046063440,,,,
Fix,GT,37.4960381000,-122.2317593000,-28.258214689096917,37.817223,0.1,289.55832,1593046064440,,,,
Fix,GT,37.4961523000,-122.2321629000,-28.32080078125,37.91782,0.1,289.62527,1593046065440,,,,
Fix,GT,37.4962664000,-122.2325671000,-28.339754306291525,37.913776,0.1,289.56006,1593046066440,,,,
Fix,GT,37.4963809000,-122.2329701000,-28.41816366982539,37.67163,0.1,289.91098,1593046067440,,,,
Fix,GT,37.4964961000,-122.2333692000,-28.41820463179664,37.456017,0.1,290.08835,1593046068440,,,,
Fix,GT,37.4966111000,-122.2337668000,-28.32593480286505,37.364143,0.1,289.95453,1593046069440,,,,
Fix,GT,37.4967253000,-122.2341635000,-28.36316414875091,37.234055,0.1,289.91492,1593046070440,,,,
Fix,GT,37.4968394000,-122.2345584000,-28.34439182999813,37.0613,0.1,290.65277,1593046071440,,,,
Fix,GT,37.4969604000,-122.2349464000,-28.348029114035853,36.607758,0.1,292.41608,1593046072440,,,,
Fix,GT,37.4970876000,-122.2353255000,-28.355075427645943,36.183586,0.1,293.70715,1593046073440,,,,
Fix,GT,37.4972218000,-122.2356965000,-28.281163421097062,35.915714,0.1,295.64252,1593046074440,,,,
Fix,GT,37.4973640000,-122.2360597000,-28.213480684731337,35.676918,0.1,296.9688,1593046075440,,,,
Fix,GT,37.4975120000,-122.2364161000,-28.2129366961708,35.397305,0.1,298.5033,1593046076440,,,,
Fix,GT,37.4976666000,-122.2367641000,-28.22207683773769,35.03519,0.1,300.1504,1593046077440,,,,
Fix,GT,37.4978277000,-122.2371019000,-28.177205256172954,34.582153,0.1,301.93173,1593046078440,,,,
Fix,GT,37.4979946000,-122.2374285000,-28.143029183002454,34.023983,0.1,303.764,1593046079440,,,,
Fix,GT,37.4981675000,-122.2377419000,-28.228074538733892,33.37435,0.1,306.00003,1593046080440,,,,
Fix,GT,37.4983431000,-122.2380381000,-28.201981678996276,31.675884,0.1,307.59573,1593046081440,,,,
Fix,GT,37.4985150000,-122.2383101000,-28.28080177307129,29.955349,0.1,309.68805,1593046082440,,,,
Fix,GT,37.4986859000,-122.2385632000,-28.209296983314175,28.75874,0.1,311.02182,1593046083440,,,,
Fix,GT,37.4988545000,-122.2388012000,-28.204578931933497,27.650112,0.1,312.47086,1593046084440,,,,
Fix,GT,37.4990237000,-122.2390276000,-28.245893791428898,27.273727,0.1,314.1275,1593046085440,,,,
Fix,GT,37.4991961000,-122.2392454000,-28.245302608936754,27.122133,0.1,315.49734,1593046086440,,,,
Fix,GT,37.4993724000,-122.2394595000,-28.254298760324843,27.296131,0.1,316.54794,1593046087440,,,,
Fix,GT,37.4995525000,-122.2396711000,-28.14138564430766,27.49578,0.1,317.2631,1593046088440,,,,
Fix,GT,37.4997353000,-122.2398824000,-28.058526378210388,27.571499,0.1,317.67444,1593046089440,,,,
Fix,GT,37.4999186000,-122.2400910000,-28.075941132807202,27.344435,0.1,318.05096,1593046090440,,,,
Fix,GT,37.5001007000,-122.2402968000,-28.027708601894915,27.055798,0.1,317.9221,1593046091440,,,,
Fix,GT,37.5002804000,-122.2405012000,-28.056480053774635,26.765202,0.1,317.9891,1593046092440,,,,
Fix,GT,37.5004597000,-122.2407038000,-28.16939266014697,26.860664,0.1,318.01328,1593046093440,,,,
Fix,GT,37.5006402000,-122.2409092000,-28.19507040252904,27.252222,0.1,317.92206,1593046094440,,,,
Fix,GT,37.5008247000,-122.2411183000,-28.294525623679647,27.93554,0.1,317.99243,1593046095440,,,,
Fix,GT,37.5010137000,-122.2413330000,-28.37025625737016,28.62038,0.1,317.9172,1593046096440,,,,
Fix,GT,37.5012049000,-122.2415504000,-28.45216834535853,28.565876,0.1,317.96115,1593046097440,,,,
Fix,GT,37.5013967000,-122.2417677000,-28.460983379844947,28.869045,0.1,317.99915,1593046098440,,,,
Fix,GT,37.5015912000,-122.2419886000,-28.58111718871578,29.422638,0.1,317.84253,1593046099440,,,,
Fix,GT,37.5017895000,-122.2422153000,-28.427841524889573,30.21746,0.1,317.67722,1593046100440,,,,
Fix,GT,37.5019929000,-122.2424488000,-28.35956827653189,30.88277,0.1,317.6482,1593046101440,,,,
Fix,GT,37.5022006000,-122.2426852000,-28.379479233286133,31.278519,0.1,318.09097,1593046102440,,,,
Fix,GT,37.5024110000,-122.2429240000,-28.357936394606668,31.779842,0.1,317.46683,1593046103440,,,,
Fix,GT,37.5026219000,-122.2431725000,-28.383707667414683,32.428158,0.1,316.22235,1593046104440,,,,
Fix,GT,37.5028353000,-122.2434313000,-28.379168320355802,33.442047,0.1,315.96442,1593046105440,,,,
Fix,GT,37.5030564000,-122.2436954000,-28.376801382803933,34.225685,0.1,316.96555,1593046106440,,,,
Fix,GT,37.5032845000,-122.2439612000,-28.322624471203596,34.846462,0.1,317.51297,1593046107440,,,,
Fix,GT,37.5035187000,-122.2442280000,-28.36679946283101,35.351036,0.1,318.10046,1593046108440,,,,
Fix,GT,37.5037572000,-122.2444969000,-28.38534482071941,35.833664,0.1,318.21964,1593046109440,,,,
Fix,GT,37.5039992000,-122.2447694000,-28.303346061177194,36.297768,0.1,318.12726,1593046110440,,,,
Fix,GT,37.5042436000,-122.2450451000,-28.301074375368216,36.647755,0.1,318.12497,1593046111440,,,,
Fix,GT,37.5044901000,-122.2453235000,-28.323940939422187,36.92067,0.1,318.05026,1593046112440,,,,
Fix,GT,37.5047379000,-122.2456022000,-28.317981771629093,36.938915,0.1,318.61084,1593046113440,,,,
Fix,GT,37.5049884000,-122.2458768000,-28.33261944149251,36.84912,0.1,319.23535,1593046114440,,,,
Fix,GT,37.5052388000,-122.2461474000,-28.31662066329926,36.45281,0.1,319.5289,1593046115440,,,,
Fix,GT,37.5054868000,-122.2464137000,-28.31030466627334,35.99616,0.1,319.4073,1593046116440,,,,
Fix,GT,37.5057308000,-122.2466780000,-28.319801330566406,35.54885,0.1,319.0605,1593046117440,,,,
Fix,GT,37.5059701000,-122.2469414000,-28.315941540654478,35.10938,0.1,318.57632,1593046118440,,,,
Fix,GT,37.5062053000,-122.2472029000,-28.363209695856767,34.648155,0.1,318.67657,1593046119440,,,,
Fix,GT,37.5064395000,-122.2474583000,-28.28880035016533,34.211746,0.1,319.54138,1593046120440,,,,
Fix,GT,37.5066725000,-122.2477075000,-28.292894504177298,33.73183,0.1,319.54962,1593046121440,,,,
Fix,GT,37.5069013000,-122.2479547000,-28.319572710969055,33.303734,0.1,319.06714,1593046122440,,,,
Fix,GT,37.5071257000,-122.2482014000,-28.309303213582098,32.881847,0.1,318.51855,1593046123440,,,,
Fix,GT,37.5073452000,-122.2484472000,-28.323801040649414,32.447697,0.1,318.10226,1593046124440,,,,
Fix,GT,37.5075611000,-122.2486916000,-28.35302898474697,32.08591,0.1,317.93164,1593046125440,,,,
Fix,GT,37.5077747000,-122.2489338000,-28.329760104013417,31.881477,0.1,318.03506,1593046126440,,,,
Fix,GT,37.5079881000,-122.2491756000,-28.334480439356412,31.979975,0.1,317.9115,1593046127440,,,,
Fix,GT,37.5082018000,-122.2494187000,-28.342438395325757,32.029793,0.1,318.05362,1593046128440,,,,
Fix,GT,37.5084169000,-122.2496615000,-28.341029913459238,32.193344,0.1,318.12888,1593046129440,,,,
Fix,GT,37.5086320000,-122.2499039000,-28.355981893214448,31.924046,0.1,318.18784,1593046130440,,,,
Fix,GT,37.5088452000,-122.2501440000,-28.377074515188838,31.688103,0.1,318.09882,1593046131440,,,,
Fix,GT,37.5090563000,-122.2503828000,-28.35457341605735,31.349297,0.1,318.0171,1593046132440,,,,
Fix,GT,37.5092646000,-122.2506188000,-28.33829694262664,30.972519,0.1,318.05673,1593046133440,,,,
Fix,GT,37.5094715000,-122.2508519000,-28.34084744959773,30.81802,0.1,318.18036,1593046134440,,,,
Fix,GT,37.5096776000,-122.2510851000,-28.3502099818503,30.776825,0.1,317.95126,1593046135440,,,,
Fix,GT,37.5098833000,-122.2513188000,-28.3717540423969,30.829077,0.1,318.0061,1593046136440,,,,
Fix,GT,37.5100895000,-122.2515521000,-28.35857228652594,30.78164,0.1,318.0589,1593046137440,,,,
Fix,GT,37.5102955000,-122.2517849000,-28.375211571553564,30.750305,0.1,318.1324,1593046138440,,,,
Fix,GT,37.5105014000,-122.2520173000,-28.373350494256215,30.708689,0.1,318.03842,1593046139440,,,,
Fix,GT,37.5107059000,-122.2522507000,-28.399753927179972,30.62059,0.1,317.57608,1593046140440,,,,
Fix,GT,37.5109089000,-122.2524857000,-28.37275378287984,30.689209,0.1,317.29318,1593046141440,,,,
Fix,GT,37.5111121000,-122.2527210000,-28.336071169080583,30.679611,0.1,317.495,1593046142440,,,,
Fix,GT,37.5113166000,-122.2529543000,-28.32721123276167,30.663334,0.1,318.20648,1593046143440,,,,
Fix,GT,37.5115231000,-122.2531857000,-28.345029543657915,30.801304,0.1,318.1526,1593046144440,,,,
Fix,GT,37.5117290000,-122.2534195000,-28.37275548100581,30.754421,0.1,317.87766,1593046145440,,,,
Fix,GT,37.5119334000,-122.2536517000,-28.36511698764673,30.412336,0.1,317.92078,1593046146440,,,,
Fix,GT,37.5121354000,-122.2538820000,-28.39807437913396,30.182512,0.1,317.7582,1593046147440,,,,
Fix,GT,37.5123357000,-122.2541112000,-28.383250887316137,29.934479,0.1,317.703,1593046148440,,,,
Fix,GT,37.5125338000,-122.2543380000,-28.35507601679086,29.566124,0.1,317.70425,1593046149440,,,,
Fix,GT,37.5127288000,-122.2545623000,-28.380344131526726,29.143698,0.1,317.5344,1593046150440,,,,
Fix,GT,37.5129211000,-122.2547831000,-28.356390993428704,28.706776,0.1,317.77313,1593046151440,,,,
Fix,GT,37.5131114000,-122.2549998000,-28.334981999779302,28.321949,0.1,317.98834,1593046152440,,,,
Fix,GT,37.5133003000,-122.2552133000,-28.366348760753,28.132698,0.1,318.203,1593046153440,,,,
Fix,GT,37.5134889000,-122.2554249000,-28.399894735917428,27.980007,0.1,318.393,1593046154440,,,,
Fix,GT,37.5136764000,-122.2556340000,-28.43488890437152,27.694124,0.1,318.54474,1593046155440,,,,
Fix,GT,37.5138620000,-122.2558408000,-28.46367183935297,27.371004,0.1,318.3431,1593046156440,,,,
Fix,GT,37.5140443000,-122.2560460000,-28.52084318100333,26.984924,0.1,318.04407,1593046157440,,,,
Fix,GT,37.5142232000,-122.2562497000,-28.48602921958036,26.651352,0.1,317.73624,1593046158440,,,,
Fix,GT,37.5144007000,-122.2564530000,-28.414074317028962,26.755102,0.1,317.61075,1593046159440,,,,
Fix,GT,37.5145803000,-122.2566597000,-28.45839133806726,27.380465,0.1,317.57516,1593046160440,,,,
Fix,GT,37.5147642000,-122.2568711000,-28.49221017191826,27.828978,0.1,317.6226,1593046161440,,,,
Fix,GT,37.5149505000,-122.2570825000,-28.473801507765074,27.960114,0.1,318.28534,1593046162440,,,,
Fix,GT,37.5151393000,-122.2572940000,-28.425163790049282,28.241108,0.1,318.23398,1593046163440,,,,
Fix,GT,37.5153300000,-122.2575091000,-28.4015261958682,28.65384,0.1,318.08206,1593046164440,,,,
Fix,GT,37.5155223000,-122.2577260000,-28.364802252197308,28.654652,0.1,318.22214,1593046165440,,,,
Fix,GT,37.5157136000,-122.2579420000,-28.32384356181194,28.4189,0.1,317.9797,1593046166440,,,,
Fix,GT,37.5159028000,-122.2581565000,-28.331210091580942,28.16999,0.1,318.04138,1593046167440,,,,
Fix,GT,37.5160902000,-122.2583686000,-28.32157356582286,27.837654,0.1,318.05103,1593046168440,,,,
Fix,GT,37.5162753000,-122.2585786000,-28.36116349380393,27.552164,0.1,318.0406,1593046169440,,,,
Fix,GT,37.5164588000,-122.2587860000,-28.400618569063056,27.250921,0.1,318.12772,1593046170440,,,,
Fix,GT,37.5166402000,-122.2589913000,-28.439713254619846,26.954899,0.1,317.99802,1593046171440,,,,
Fix,GT,37.5168195000,-122.2591943000,-28.40370753337561,26.633331,0.1,318.12762,1593046172440,,,,
Fix,GT,37.5169966000,-122.2593944000,-28.468754221082122,26.222803,0.1,318.0765,1593046173440,,,,
Fix,GT,37.5171703000,-122.2595909000,-28.483117092199677,25.711063,0.1,318.0564,1593046174440,,,,
Fix,GT,37.5173414000,-122.2597845000,-28.492256661227884,25.46333,0.1,318.15536,1593046175440,,,,
Fix,GT,37.5175120000,-122.2599771000,-28.685484891645046,25.453114,0.1,317.9708,1593046176440,,,,
Fix,GT,37.5176814000,-122.2601699000,-28.671525830286782,25.245447,0.1,317.97354,1593046177440,,,,
Fix,GT,37.5178493000,-122.2603597000,-28.615847852474758,24.909199,0.1,318.15244,1593046178440,,,,
Fix,GT,37.5180151000,-122.2605464000,-28.600981130283117,24.53577,0.1,318.22125,1593046179440,,,,
Fix,GT,37.5181785000,-122.2607304000,-28.625981529465662,24.179432,0.1,318.15305,1593046180440,,,,
Fix,GT,37.5183395000,-122.2609115000,-28.625707685844986,23.816423,0.1,318.2198,1593046181440,,,,
Fix,GT,37.5184964000,-122.2610877000,-28.615256618533067,22.79646,0.1,318.2261,1593046182440,,,,
Fix,GT,37.5186460000,-122.2612552000,-28.679164306333064,21.74281,0.1,318.38382,1593046183440,,,,
Fix,GT,37.5187896000,-122.2614161000,-28.707438949350262,21.097723,0.1,318.23877,1593046184440,,,,
Fix,GT,37.5189296000,-122.2615737000,-28.715256993564935,20.61142,0.1,317.97403,1593046185440,,,,
Fix,GT,37.5190664000,-122.2617287000,-28.69057392007869,20.333595,0.1,317.95883,1593046186440,,,,
Fix,GT,37.5192022000,-122.2618832000,-28.682392072975972,20.401302,0.1,317.8359,1593046187440,,,,
Fix,GT,37.5193389000,-122.2620395000,-28.63479995727539,20.725763,0.1,317.57034,1593046188440,,,,
Fix,GT,37.5194780000,-122.2622004000,-28.564296966045504,21.224987,0.1,317.37073,1593046189440,,,,
Fix,GT,37.5196199000,-122.2623650000,-28.503618915519723,21.587349,0.1,317.40488,1593046190440,,,,
Fix,GT,37.5197628000,-122.2625293000,-28.48157258861272,21.374748,0.1,317.76352,1593046191440,,,,
Fix,GT,37.5199045000,-122.2626904000,-28.472256946237394,21.09225,0.1,318.0559,1593046192440,,,,
Fix,GT,37.5200456000,-122.2628492000,-28.457572423984914,21.069698,0.1,318.36795,1593046193440,,,,
Fix,GT,37.5201892000,-122.2630102000,-28.421888848993888,21.772537,0.1,318.24823,1593046194440,,,,
Fix,GT,37.5203383000,-122.2631784000,-28.405618492003157,22.659332,0.1,317.98398,1593046195440,,,,
Fix,GT,37.5204936000,-122.2633548000,-28.44643754725365,23.888048,0.1,317.9556,1593046196440,,,,
Fix,GT,37.5206571000,-122.2635399000,-28.415344919055315,24.872082,0.1,318.13565,1593046197440,,,,
Fix,GT,37.5208257000,-122.2637292000,-28.380935454759538,25.184395,0.1,318.37442,1593046198440,,,,
Fix,GT,37.5209956000,-122.2639187000,-28.37407069785104,25.221485,0.1,318.45734,1593046199440,,,,
Fix,GT,37.5211644000,-122.2641078000,-28.36239152878852,24.952412,0.1,318.17093,1593046200440,,,,
Fix,GT,37.5213294000,-122.2642948000,-28.34634468385616,24.348202,0.1,317.88022,1593046201440,,,,
Fix,GT,37.5214908000,-122.2644772000,-28.312666143503293,23.893463,0.1,318.20746,1593046202440,,,,
Fix,GT,37.5216497000,-122.2646562000,-28.296572015806248,23.502548,0.1,318.0886,1593046203440,,,,
Fix,GT,37.5218055000,-122.2648331000,-28.31280220487122,23.156002,0.1,317.853,1593046204440,,,,
Fix,GT,37.5219589000,-122.2650070000,-28.30034432107908,22.688667,0.1,318.1209,1593046205440,,,,
Fix,GT,37.5221094000,-122.2651772000,-28.323028214766964,22.244627,0.1,317.96103,1593046206440,,,,
Fix,GT,37.5222562000,-122.2653446000,-28.33739191252198,21.830418,0.1,317.652,1593046207440,,,,
Fix,GT,37.5224005000,-122.2655099000,-28.33721059566551,21.569614,0.1,317.77844,1593046208440,,,,
Fix,GT,37.5225446000,-122.2656753000,-28.357257137922716,21.87637,0.1,317.51837,1593046209440,,,,
Fix,GT,37.5226916000,-122.2658454000,-28.379981269040798,22.473783,0.1,317.30884,1593046210440,,,,
Fix,GT,37.5228426000,-122.2660192000,-28.326572772548616,23.020111,0.1,317.72598,1593046211440,,,,
Fix,GT,37.5229977000,-122.2661973000,-28.343800653701976,23.587906,0.1,317.58694,1593046212440,,,,
Fix,GT,37.5231561000,-122.2663785000,-28.326889335892247,23.983147,0.1,317.96106,1593046213440,,,,
Fix,GT,37.5233163000,-122.2665606000,-28.304800033569336,23.869102,0.1,317.9709,1593046214440,,,,
Fix,GT,37.5234746000,-122.2667397000,-28.35016387860685,23.478565,0.1,318.22705,1593046215440,,,,
Fix,GT,37.5236317000,-122.2669158000,-28.337028989710063,23.388287,0.1,318.34647,1593046216440,,,,
Fix,GT,37.5237901000,-122.2670940000,-28.36143737681016,23.884998,0.1,318.1093,1593046217440,,,,
Fix,GT,37.5239517000,-122.2672780000,-28.346802602613025,24.481892,0.1,317.71426,1593046218440,,,,
Fix,GT,37.5241162000,-122.2674652000,-28.341936785605924,24.805618,0.1,318.15225,1593046219440,,,,
Fix,GT,37.5242842000,-122.2676533000,-28.347256892230916,25.174782,0.1,318.4071,1593046220440,,,,
Fix,GT,37.5244547000,-122.2678448000,-28.37902795864477,25.661438,0.1,318.1053,1593046221440,,,,
Fix,GT,37.5246286000,-122.2680409000,-28.348162231557183,26.222067,0.1,318.34378,1593046222440,,,,
Fix,GT,37.5248065000,-122.2682397000,-28.35416444102981,26.609352,0.1,318.4885,1593046223440,,,,
Fix,GT,37.5249871000,-122.2684409000,-28.3190293347609,26.833632,0.1,318.4963,1593046224440,,,,
Fix,GT,37.5251670000,-122.2686414000,-28.33061884034356,26.55923,0.1,318.42892,1593046225440,,,,
Fix,GT,37.5253451000,-122.2688414000,-28.308620042092173,26.586607,0.1,318.1485,1593046226440,,,,
Fix,GT,37.5255238000,-122.2690439000,-28.315483904877397,26.851479,0.1,318.00598,1593046227440,,,,
Fix,GT,37.5257049000,-122.2692494000,-28.339438008143247,27.293665,0.1,318.02927,1593046228440,,,,
Fix,GT,37.5258888000,-122.2694568000,-28.344117310425872,27.538795,0.1,318.2338,1593046229440,,,,
Fix,GT,37.5260742000,-122.2696645000,-28.276121687871637,27.509588,0.1,318.46866,1593046230440,,,,
Fix,GT,37.5262590000,-122.2698702000,-28.317893768647878,27.386194,0.1,318.5384,1593046231440,,,,
Fix,GT,37.5264441000,-122.2700762000,-28.37148477938672,27.521011,0.1,318.5003,1593046232440,,,,
Fix,GT,37.5266297000,-122.2702826000,-28.390028692800513,27.44283,0.1,318.63965,1593046233440,,,,
Fix,GT,37.5268141000,-122.2704870000,-28.37861889047565,27.190144,0.1,318.6441,1593046234440,,,,
Fix,GT,37.5269979000,-122.2706907000,-28.413711977770618,27.263336,0.1,318.59814,1593046235440,,,,
Fix,GT,37.5271822000,-122.2708954000,-28.397302448140408,27.342821,0.1,318.49283,1593046236440,,,,
Fix,GT,37.5273669000,-122.2711004000,-28.301935048493988,27.355295,0.1,318.5707,1593046237440,,,,
Fix,GT,37.5275513000,-122.2713059000,-28.239530855708836,27.421581,0.1,318.3357,1593046238440,,,,
Fix,GT,37.5277364000,-122.2715139000,-28.246028528643137,27.677414,0.1,318.2179,1593046239440,,,,
Fix,GT,37.5279225000,-122.2717241000,-28.182522504630015,27.870499,0.1,317.94104,1593046240440,,,,
Fix,GT,37.5281091000,-122.2719364000,-28.14061676270336,27.979395,0.1,317.93344,1593046241440,,,,
Fix,GT,37.5282969000,-122.2721485000,-28.10684641971426,28.141125,0.1,318.0732,1593046242440,,,,
Fix,GT,37.5284860000,-122.2723629000,-28.132167773886465,28.428215,0.1,317.83682,1593046243440,,,,
Fix,GT,37.5286760000,-122.2725801000,-28.14125671251486,28.610607,0.1,317.64606,1593046244440,,,,
Fix,GT,37.5288663000,-122.2728003000,-28.22116334923254,28.86158,0.1,317.3009,1593046245440,,,,
Fix,GT,37.5290576000,-122.2730218000,-28.18270784887318,28.80559,0.1,317.5861,1593046246440,,,,
Fix,GT,37.5292483000,-122.2732401000,-28.238118055813118,28.462328,0.1,317.92233,1593046247440,,,,
Fix,GT,37.5294385000,-122.2734555000,-28.16552548009838,28.48808,0.1,318.2112,1593046248440,,,,
Fix,GT,37.5296327000,-122.2736708000,-28.195298498529837,29.186134,0.1,319.18167,1593046249440,,,,
Fix,GT,37.5298363000,-122.2738885000,-28.172934509346078,30.185558,0.1,319.971,1593046250440,,,,
Fix,GT,37.5300482000,-122.2741116000,-28.208759205108663,31.129494,0.1,320.0088,1593046251440,,,,
Fix,GT,37.5302659000,-122.2743426000,-28.35312125196765,32.259007,0.1,319.82184,1593046252440,,,,
Fix,GT,37.5304928000,-122.2745820000,-28.393847063117278,33.536915,0.1,320.28827,1593046253440,,,,
Fix,GT,37.5307301000,-122.2748279000,-28.272662801919296,34.76287,0.1,320.8404,1593046254440,,,,
Fix,GT,37.5309775000,-122.2750793000,-28.338987715166752,35.794807,0.1,321.39493,1593046255440,,,,
Fix,GT,37.5312323000,-122.2753335000,-28.455485238845995,36.43815,0.1,321.85434,1593046256440,,,,
